EVENT,TIME,PACKET LENGTH
OBSERVATION,261.32282137859175,
OBSERVATION,261.3566910729135,
OBSERVATION,261.3776313896994,
OBSERVATION,261.7309810764199,
ARRIVAL,261.74357807740904,1826.5667653585856
DEPARTURE,261.7454046441744,1826.5667653585856
OBSERVATION,261.8536137373558,
OBSERVATION,261.94253121256077,
OBSERVATION,262.0580790347637,
OBSERVATION,262.10583865159305,
ARRIVAL,262.1572864762993,786.5305668998064
DEPARTURE,262.15807300686623,786.5305668998064
OBSERVATION,262.4631219077332,
OBSERVATION,262.5116276633492,
ARRIVAL,262.6048133611194,1317.0789412443926
DEPARTURE,262.60613044006067,1317.0789412443926
OBSERVATION,262.97739333529006,
OBSERVATION,262.9872726076944,
OBSERVATION,263.2716060753986,
OBSERVATION,263.52039392656826,
OBSERVATION,263.56718423439315,
OBSERVATION,263.7005773670803,
OBSERVATION,263.7804733990086,
OBSERVATION,264.10540846324795,
OBSERVATION,264.3341004039821,
OBSERVATION,264.50990502251244,
OBSERVATION,264.63042126306357,
OBSERVATION,264.87311370801507,
OBSERVATION,264.89560495802954,
OBSERVATION,265.04039780447226,
OBSERVATION,265.0428575115976,
OBSERVATION,265.1472671365695,
OBSERVATION,265.3801628955375,
OBSERVATION,265.3918184683131,
OBSERVATION,265.6947186408253,
OBSERVATION,265.7239622727322,
OBSERVATION,265.8201652595076,
OBSERVATION,265.83177183420213,
ARRIVAL,266.00932995224224,586.2139616266231
DEPARTURE,266.0099161662039,586.2139616266231
ARRIVAL,266.25246315300564,211.60306127873616
DEPARTURE,266.25267475606694,211.60306127873616
OBSERVATION,266.41955480571244,
OBSERVATION,266.4280874001029,
OBSERVATION,266.51409824036,
OBSERVATION,266.53559396619875,
OBSERVATION,266.54546598425446,
OBSERVATION,266.6199463854675,
OBSERVATION,266.68502511924703,
OBSERVATION,266.70763334975436,
OBSERVATION,266.78705847448845,
OBSERVATION,266.854352942464,
OBSERVATION,266.8922302420284,
OBSERVATION,266.8957216088264,
OBSERVATION,266.97796681115597,
OBSERVATION,267.0391348289499,
OBSERVATION,267.45950477623734,
OBSERVATION,267.92600663138,
OBSERVATION,267.93818378954234,
ARRIVAL,267.9552056440813,390.1018471281886
DEPARTURE,267.9555957459284,390.1018471281886
OBSERVATION,268.12981682884714,
OBSERVATION,268.1633807259445,
OBSERVATION,268.2600887812892,
OBSERVATION,268.45058556721756,
OBSERVATION,268.7825171484114,
OBSERVATION,269.02767109351583,
ARRIVAL,269.1521256003464,1248.9457142599797
DEPARTURE,269.15337454606066,1248.9457142599797
OBSERVATION,269.1653613955619,
OBSERVATION,269.2586643620686,
OBSERVATION,269.2654146588855,
OBSERVATION,269.62532883868505,
OBSERVATION,269.8047118453935,
OBSERVATION,269.8576403488233,
OBSERVATION,269.8751505550962,
OBSERVATION,269.885055560295,
OBSERVATION,269.9170332623615,
OBSERVATION,269.9218562975695,
OBSERVATION,269.9654291662897,
OBSERVATION,270.22849006409115,
OBSERVATION,270.33032561163895,
OBSERVATION,270.36663174199305,
OBSERVATION,270.3943824786489,
OBSERVATION,270.4481880217048,
OBSERVATION,270.76266143780884,
OBSERVATION,270.9081568805079,
OBSERVATION,271.039575234523,
OBSERVATION,271.05983353847535,
OBSERVATION,271.23697013871964,
OBSERVATION,271.35246080266717,
OBSERVATION,271.35745944679246,
OBSERVATION,271.6294872292038,
OBSERVATION,272.12140811629246,
ARRIVAL,272.19533900399335,1740.5970623284672
DEPARTURE,272.1970796010557,1740.5970623284672
OBSERVATION,272.2090703657457,
OBSERVATION,272.2109723102099,
OBSERVATION,272.3093518157422,
OBSERVATION,272.3804920420014,
OBSERVATION,272.4568532662342,
OBSERVATION,272.6358789526219,
OBSERVATION,273.07136501337527,
OBSERVATION,273.57050425336587,
OBSERVATION,273.587327489541,
OBSERVATION,273.7674261380885,
OBSERVATION,273.76903576935996,
OBSERVATION,273.79208724537705,
OBSERVATION,273.81177140578455,
OBSERVATION,274.0289854006296,
OBSERVATION,274.08637334476174,
OBSERVATION,274.14859344622033,
OBSERVATION,274.85024463645027,
OBSERVATION,275.04364075405095,
OBSERVATION,275.05836154656936,
OBSERVATION,275.067670748109,
OBSERVATION,275.10224773368793,
ARRIVAL,275.1421994056985,2651.5470089515716
DEPARTURE,275.14485095270743,2651.5470089515716
OBSERVATION,275.2218410966233,
OBSERVATION,275.30297412903184,
OBSERVATION,275.3656497361576,
OBSERVATION,275.428592805288,
OBSERVATION,275.61090891886744,
OBSERVATION,275.6907000490883,
OBSERVATION,275.7881232500774,
OBSERVATION,276.024016980715,
OBSERVATION,276.07572797485903,
OBSERVATION,276.2071704231712,
OBSERVATION,276.2576844878716,
OBSERVATION,276.4097740015801,
OBSERVATION,276.4365159407436,
OBSERVATION,276.5649362650703,
OBSERVATION,276.58262501338544,
OBSERVATION,276.6199942918811,
OBSERVATION,276.71918449667805,
OBSERVATION,277.03270074428303,
OBSERVATION,277.0834483290485,
OBSERVATION,277.2020768464512,
OBSERVATION,277.3491944473911,
OBSERVATION,277.4044125226437,
OBSERVATION,277.4061596734742,
OBSERVATION,277.4224871539888,
OBSERVATION,277.66819566995804,
OBSERVATION,278.1483327547407,
OBSERVATION,278.2265092926569,
OBSERVATION,278.2655773258659,
OBSERVATION,278.27453020830984,
OBSERVATION,278.36368721328074,
ARRIVAL,278.3939120350352,796.8424287116268
DEPARTURE,278.3947088774639,796.8424287116268
OBSERVATION,278.52916708600014,
OBSERVATION,278.9656212174237,
OBSERVATION,278.99385308709844,
OBSERVATION,279.077051323442,
OBSERVATION,279.17152424148446,
ARRIVAL,279.81245272136334,3576.7058014304903
DEPARTURE,279.8160294271648,3576.7058014304903
OBSERVATION,279.8219655030339,
OBSERVATION,279.9943331582028,
OBSERVATION,280.3595771785158,
OBSERVATION,280.4255252373136,
OBSERVATION,280.43877541109055,
OBSERVATION,280.8630437211667,
OBSERVATION,280.9004826537618,
OBSERVATION,281.022991994213,
OBSERVATION,281.0257015768897,
OBSERVATION,281.02673762379226,
OBSERVATION,281.20034183648005,
OBSERVATION,281.36943400836446,
OBSERVATION,282.0802024951818,
ARRIVAL,282.11760646095377,3539.9326078886534
DEPARTURE,282.1211463935617,3539.9326078886534
OBSERVATION,282.19930055210375,
OBSERVATION,282.258905658677,
OBSERVATION,282.43353352549934,
OBSERVATION,282.55417794342765,
OBSERVATION,282.5836933419918,
OBSERVATION,282.7082664741338,
OBSERVATION,282.8098328297147,
OBSERVATION,282.87010273621644,
OBSERVATION,283.1176097736425,
OBSERVATION,283.28636712873134,
OBSERVATION,283.796281257802,
OBSERVATION,283.92349231806105,
OBSERVATION,283.9695589268476,
OBSERVATION,284.00141129468454,
OBSERVATION,284.0101845039069,
OBSERVATION,284.01229080345587,
OBSERVATION,284.0229680782733,
OBSERVATION,284.1752863241898,
OBSERVATION,284.24159180869253,
ARRIVAL,284.41982878471026,3471.3372171228734
DEPARTURE,284.4233001219274,3471.3372171228734
OBSERVATION,284.4338135010563,
OBSERVATION,284.4675078720898,
OBSERVATION,284.5463572354062,
OBSERVATION,284.59538780742,
OBSERVATION,284.8960868300249,
OBSERVATION,285.0395332903869,
OBSERVATION,285.0891355378866,
OBSERVATION,285.12922088302673,
OBSERVATION,285.1544889903426,
OBSERVATION,285.1559993962401,
OBSERVATION,285.4153677884463,
OBSERVATION,285.4517903103441,
OBSERVATION,285.75751158158465,
OBSERVATION,285.77613983717663,
OBSERVATION,285.82667023528273,
OBSERVATION,285.88797567496295,
ARRIVAL,285.9760512373956,581.6099976173432
DEPARTURE,285.9766328473932,581.6099976173432
OBSERVATION,286.0271387453043,
OBSERVATION,286.3218667325679,
OBSERVATION,286.5535005857586,
OBSERVATION,286.74027745750635,
OBSERVATION,286.79348707015913,
OBSERVATION,286.80384097540616,
OBSERVATION,287.44645515108834,
OBSERVATION,287.71081326466845,
OBSERVATION,287.729279606293,
OBSERVATION,288.1477619115144,
OBSERVATION,288.6551756449006,
ARRIVAL,288.69986201642894,386.7414732679671
DEPARTURE,288.7002487579022,386.7414732679671
OBSERVATION,288.75138556233384,
OBSERVATION,288.8055767168157,
OBSERVATION,289.1888871575605,
OBSERVATION,289.27314375319287,
OBSERVATION,289.42359263982934,
OBSERVATION,289.5693137231436,
OBSERVATION,289.7305724143886,
OBSERVATION,289.78948427471977,
OBSERVATION,289.82458461238167,
OBSERVATION,289.82747353870735,
OBSERVATION,289.85438467272996,
OBSERVATION,289.85456186241913,
OBSERVATION,289.94577826795006,
OBSERVATION,290.1934711168877,
OBSERVATION,290.4210356205991,
OBSERVATION,290.4357712232705,
OBSERVATION,290.64604710532836,
OBSERVATION,290.7261170999022,
OBSERVATION,290.8945611776605,
OBSERVATION,290.8954514477194,
OBSERVATION,291.02432790079894,
OBSERVATION,291.0527697491361,
OBSERVATION,291.23276442816723,
OBSERVATION,291.30492233150954,
OBSERVATION,291.33178277741115,
OBSERVATION,291.3352300309265,
OBSERVATION,291.375816407986,
OBSERVATION,291.6130193376658,
OBSERVATION,291.62848756146525,
OBSERVATION,291.7847905265401,
OBSERVATION,292.2002123532055,
OBSERVATION,292.2387727454532,
ARRIVAL,292.2567725235288,6146.0265428918665
DEPARTURE,292.2629185500717,6146.0265428918665
OBSERVATION,292.5712747376335,
OBSERVATION,292.7003421402655,
OBSERVATION,293.05240464267814,
OBSERVATION,293.2913049212006,
ARRIVAL,293.86827608011555,2814.2868042179466
DEPARTURE,293.87109036691976,2814.2868042179466
ARRIVAL,293.87417624972653,1333.5075226101462
DEPARTURE,293.8755097572491,1333.5075226101462
OBSERVATION,293.8917836782649,
ARRIVAL,294.0208184157074,4961.9340239104995
OBSERVATION,294.0227871382514,
DEPARTURE,294.02578034973135,4961.9340239104995
OBSERVATION,294.4172179470502,
OBSERVATION,294.5882768948429,
OBSERVATION,294.7198466753326,
OBSERVATION,294.76571118045575,
OBSERVATION,294.8674255748045,
OBSERVATION,294.97263805365105,
ARRIVAL,294.97790570081827,527.0987986103764
DEPARTURE,294.9784327996169,527.0987986103764
ARRIVAL,294.98683053884815,1933.0637341301845
DEPARTURE,294.9887636025823,1933.0637341301845
ARRIVAL,294.98876546390443,694.8384832964157
DEPARTURE,294.9894603023877,694.8384832964157
OBSERVATION,295.3739629167036,
OBSERVATION,295.4471140095838,
OBSERVATION,295.491428200712,
OBSERVATION,295.53983117321803,
OBSERVATION,295.7122675267647,
OBSERVATION,295.7659819165439,
OBSERVATION,295.8962159689095,
OBSERVATION,296.1019686190041,
OBSERVATION,296.12430973135724,
OBSERVATION,296.15093604201235,
OBSERVATION,296.29023546134755,
OBSERVATION,296.34177522110497,
ARRIVAL,296.3530988498256,159.94666712403455
DEPARTURE,296.3532587964927,159.94666712403455
OBSERVATION,296.4408421134318,
ARRIVAL,296.6396681489099,1148.063299833943
DEPARTURE,296.6408162122097,1148.063299833943
OBSERVATION,296.74785226791084,
OBSERVATION,297.059451405916,
OBSERVATION,297.08559373779127,
OBSERVATION,297.14483861913106,
OBSERVATION,297.149426583566,
OBSERVATION,297.21499013798126,
OBSERVATION,297.26204460980813,
OBSERVATION,297.3754436559069,
OBSERVATION,297.3782923974412,
OBSERVATION,297.43143445619205,
OBSERVATION,297.46633734409556,
OBSERVATION,297.750440275134,
OBSERVATION,298.6219988563172,
OBSERVATION,298.70221078908486,
OBSERVATION,298.8684123718274,
OBSERVATION,299.20993314657443,
ARRIVAL,299.2734088534853,381.28323874501547
DEPARTURE,299.2737901367241,381.28323874501547
ARRIVAL,299.3267563885367,2689.0760697379355
DEPARTURE,299.3294454646064,2689.0760697379355
OBSERVATION,299.3515117748946,
ARRIVAL,299.43441591247864,2701.50207690302
DEPARTURE,299.43711741455553,2701.50207690302
ARRIVAL,299.47405552395,737.8474075549321
DEPARTURE,299.4747933713576,737.8474075549321
OBSERVATION,299.6502426500011,
OBSERVATION,299.7446683913987,
OBSERVATION,299.7520846436962,
OBSERVATION,299.7721531567504,
OBSERVATION,300.0752583380847,
OBSERVATION,300.10414138266333,
OBSERVATION,300.13344769300016,
ARRIVAL,300.1914835297416,4481.521402310714
DEPARTURE,300.1959650511439,4481.521402310714
OBSERVATION,300.24670792436604,
OBSERVATION,300.25459962226853,
OBSERVATION,300.2594851799811,
OBSERVATION,300.34936119303285,
OBSERVATION,300.3726413195527,
OBSERVATION,300.39036876412626,
OBSERVATION,300.55466866462274,
OBSERVATION,300.59021054067216,
OBSERVATION,300.598087624204,
OBSERVATION,300.6267006759187,
OBSERVATION,300.6716677491075,
OBSERVATION,301.0516496950451,
OBSERVATION,301.4678090378876,
OBSERVATION,301.58510196713644,
OBSERVATION,301.61645274198463,
OBSERVATION,301.81469489765647,
OBSERVATION,302.09273093981653,
OBSERVATION,302.3179579398136,
ARRIVAL,302.4999651091418,508.98509036163364
DEPARTURE,302.5004740942321,508.98509036163364
OBSERVATION,302.50742267368975,
OBSERVATION,302.5835682271487,
OBSERVATION,302.7704283586396,
OBSERVATION,302.8444534719777,
OBSERVATION,302.9520565558778,
ARRIVAL,303.0805915342171,634.4426256754725
DEPARTURE,303.08122597684275,634.4426256754725
OBSERVATION,303.4195833425109,
OBSERVATION,303.5179522995072,
OBSERVATION,303.62075378948043,
OBSERVATION,303.8429947805606,
OBSERVATION,303.86625867971577,
OBSERVATION,304.05258547439627,
OBSERVATION,304.5815071874628,
OBSERVATION,304.7491731038716,
OBSERVATION,304.7714538420333,
OBSERVATION,305.4756395919381,
OBSERVATION,305.756523569587,
OBSERVATION,305.76647463495584,
OBSERVATION,305.82141008675234,
OBSERVATION,305.8488364108512,
OBSERVATION,305.89609391097815,
OBSERVATION,305.9763905957847,
OBSERVATION,306.05903128960443,
OBSERVATION,306.3539010378327,
OBSERVATION,306.3860486930527,
OBSERVATION,306.5192818164959,
OBSERVATION,306.5279149889983,
OBSERVATION,306.57642318122146,
OBSERVATION,306.5925820728354,
OBSERVATION,306.96080483581846,
OBSERVATION,306.9926913413356,
OBSERVATION,307.04316153810106,
ARRIVAL,307.3184386621758,978.4101038592273
DEPARTURE,307.3194170722797,978.4101038592273
OBSERVATION,307.34046327359124,
OBSERVATION,307.34626692838975,
OBSERVATION,307.36410310680327,
OBSERVATION,307.4435465312718,
OBSERVATION,307.70679354485526,
OBSERVATION,307.7076353960869,
OBSERVATION,307.7187627488273,
OBSERVATION,307.78840431786455,
OBSERVATION,307.89062154727526,
OBSERVATION,307.9063905727315,
OBSERVATION,308.0553723137176,
OBSERVATION,308.1992058202705,
ARRIVAL,308.3413024727309,2604.710699968702
DEPARTURE,308.3439071834309,2604.710699968702
OBSERVATION,308.38708673706816,
OBSERVATION,308.50800142042596,
OBSERVATION,308.6029764864163,
OBSERVATION,308.73650507200784,
OBSERVATION,308.76168301786055,
OBSERVATION,308.8638851877938,
OBSERVATION,309.16462241370937,
OBSERVATION,309.2011498762912,
OBSERVATION,309.2502980193708,
OBSERVATION,309.4407514296496,
OBSERVATION,309.46435414686306,
OBSERVATION,309.5141932689123,
OBSERVATION,309.5953366681613,
OBSERVATION,309.7496529963122,
OBSERVATION,309.9086268530974,
ARRIVAL,310.2541062776575,2870.048263273826
DEPARTURE,310.2569763259208,2870.048263273826
OBSERVATION,310.4516735819784,
OBSERVATION,310.4856152274401,
OBSERVATION,310.5071809532152,
OBSERVATION,310.5287249656515,
OBSERVATION,310.89081392801603,
OBSERVATION,311.0780249093314,
OBSERVATION,311.11941903908877,
OBSERVATION,311.22807504992454,
OBSERVATION,311.32905975688783,
OBSERVATION,311.41501180582804,
OBSERVATION,311.4767833997534,
OBSERVATION,311.48022774660615,
OBSERVATION,311.56164605387823,
OBSERVATION,311.6902005173218,
OBSERVATION,311.7321674653606,
OBSERVATION,311.88858252192233,
OBSERVATION,311.98620807248096,
OBSERVATION,312.1516512216702,
OBSERVATION,312.42678369087014,
OBSERVATION,312.4973219045389,
OBSERVATION,312.81155662500487,
OBSERVATION,312.8423683902394,
OBSERVATION,313.03064389040935,
OBSERVATION,313.13483242856745,
OBSERVATION,313.250555498657,
OBSERVATION,313.25788423749725,
OBSERVATION,313.4884321242075,
OBSERVATION,313.62418567184,
OBSERVATION,313.7862229820733,
OBSERVATION,313.79901894717494,
OBSERVATION,313.86339693152723,
OBSERVATION,314.0056570163366,
OBSERVATION,314.01950679326825,
OBSERVATION,314.18801011564597,
OBSERVATION,314.29545609463594,
OBSERVATION,314.46898434038735,
OBSERVATION,314.4768833213924,
OBSERVATION,314.6365362872125,
OBSERVATION,314.8275031803384,
OBSERVATION,315.0877209224757,
OBSERVATION,315.1523214365209,
OBSERVATION,315.36031967336555,
ARRIVAL,315.3665849646705,1472.9094300571946
DEPARTURE,315.36805787410054,1472.9094300571946
OBSERVATION,315.39706129225465,
OBSERVATION,315.4824876479112,
OBSERVATION,315.5170923994079,
OBSERVATION,315.53162505299935,
OBSERVATION,315.84574281578676,
OBSERVATION,315.8577618511773,
OBSERVATION,316.2696595764483,
OBSERVATION,316.55135336715284,
OBSERVATION,316.7223165859312,
ARRIVAL,316.7348670710709,3602.2578157543294
DEPARTURE,316.73846932888665,3602.2578157543294
OBSERVATION,316.9350995667931,
ARRIVAL,317.0378040361157,5250.958266371339
DEPARTURE,317.04305499438203,5250.958266371339
OBSERVATION,317.153377045175,
OBSERVATION,317.4139537804973,
OBSERVATION,317.4394758462688,
OBSERVATION,317.73143368609584,
OBSERVATION,317.8686167917595,
OBSERVATION,317.97657799209054,
OBSERVATION,317.9823618140045,
OBSERVATION,318.19979586221297,
OBSERVATION,318.376107251193,
OBSERVATION,318.4921734260636,
OBSERVATION,318.60558854270766,
OBSERVATION,318.77668098376364,
OBSERVATION,319.47547935842437,
OBSERVATION,319.75400392182655,
OBSERVATION,319.77433561546343,
OBSERVATION,319.9376772688023,
OBSERVATION,320.0545924102439,
OBSERVATION,320.105788220248,
OBSERVATION,320.1434118499668,
OBSERVATION,320.3069272838112,
OBSERVATION,320.3779460036836,
OBSERVATION,320.7381453422856,
OBSERVATION,320.8180900458596,
OBSERVATION,320.98896839981916,
ARRIVAL,321.1238199792961,2070.1608471084996
DEPARTURE,321.1258901401432,2070.1608471084996
OBSERVATION,321.13428501916826,
OBSERVATION,321.1411536926882,
OBSERVATION,321.41289979401495,
OBSERVATION,321.4947908158604,
ARRIVAL,321.60010561687017,315.65479491951675
DEPARTURE,321.6004212716651,315.65479491951675
OBSERVATION,321.66992070227474,
OBSERVATION,321.7323159100619,
OBSERVATION,321.79759864840554,
OBSERVATION,322.20765642709233,
ARRIVAL,322.20874104504304,227.81987687420002
DEPARTURE,322.20896886491994,227.81987687420002
OBSERVATION,322.2905708488726,
OBSERVATION,322.37458747471294,
OBSERVATION,322.37709638051547,
OBSERVATION,322.5580968043747,
OBSERVATION,322.6154234007048,
OBSERVATION,322.70872849140136,
OBSERVATION,322.84666497255944,
OBSERVATION,323.0536313881794,
OBSERVATION,323.2408586576993,
OBSERVATION,323.25595089455607,
OBSERVATION,323.49937357277315,
OBSERVATION,323.73711391265965,
OBSERVATION,323.82664803370744,
OBSERVATION,323.93498409597885,
OBSERVATION,323.9649781282416,
OBSERVATION,324.2454896678754,
OBSERVATION,324.301151259394,
ARRIVAL,324.898838278372,451.654944942868
DEPARTURE,324.89928993331694,451.654944942868
OBSERVATION,325.3642444123934,
ARRIVAL,325.43222398357005,2935.7247641671715
DEPARTURE,325.4351597083342,2935.7247641671715
OBSERVATION,325.4467116028955,
OBSERVATION,325.48865495673857,
OBSERVATION,325.50933804281544,
ARRIVAL,325.55090685162406,3967.3586831377215
DEPARTURE,325.5548742103072,3967.3586831377215
OBSERVATION,325.7656847920674,
OBSERVATION,325.96966563184,
OBSERVATION,326.05689688275123,
OBSERVATION,326.08741870318653,
OBSERVATION,326.182711152129,
OBSERVATION,326.3398806661807,
OBSERVATION,326.3846852683054,
OBSERVATION,326.48495492914566,
OBSERVATION,326.49295524383103,
ARRIVAL,326.5000905260216,1608.9475440336676
DEPARTURE,326.5016994735656,1608.9475440336676
OBSERVATION,326.50482572984987,
OBSERVATION,326.75210687970605,
OBSERVATION,326.91823730734944,
OBSERVATION,327.12168373489374,
OBSERVATION,327.2076476257756,
OBSERVATION,327.2271777919454,
OBSERVATION,327.2545909654127,
OBSERVATION,327.26135949319354,
OBSERVATION,327.2827511999768,
OBSERVATION,327.43216373359104,
OBSERVATION,327.51058833790984,
OBSERVATION,327.6145509175597,
OBSERVATION,327.6493081173004,
OBSERVATION,327.7366940768735,
OBSERVATION,327.77419971835855,
OBSERVATION,327.8472197691849,
OBSERVATION,327.9220817279516,
ARRIVAL,327.98556858167836,845.8149693131858
DEPARTURE,327.98641439664766,845.8149693131858
OBSERVATION,328.1616745659463,
OBSERVATION,328.3675265562066,
OBSERVATION,328.4817544395253,
OBSERVATION,328.5108795862841,
OBSERVATION,328.56894071237645,
OBSERVATION,328.5694516922722,
OBSERVATION,328.62237153552525,
OBSERVATION,328.70956299132996,
OBSERVATION,328.753534718963,
OBSERVATION,328.78840598779175,
OBSERVATION,328.8054165926734,
OBSERVATION,328.86487416560107,
OBSERVATION,328.9102981462684,
ARRIVAL,328.9298565358259,338.02583613419444
DEPARTURE,328.930194561662,338.02583613419444
OBSERVATION,328.9373288851025,
OBSERVATION,329.0361853992039,
OBSERVATION,329.0745366785699,
OBSERVATION,329.1049225543307,
OBSERVATION,329.12134837141826,
OBSERVATION,329.49490788359094,
OBSERVATION,329.85786976803234,
OBSERVATION,329.90270042141606,
OBSERVATION,329.94519438799983,
OBSERVATION,330.15387387944526,
OBSERVATION,330.2693987061956,
ARRIVAL,330.51419300278934,2084.792461394035
DEPARTURE,330.51627779525074,2084.792461394035
OBSERVATION,330.82657080222924,
OBSERVATION,330.8428674588755,
OBSERVATION,330.8680310426101,
OBSERVATION,330.8793033969292,
OBSERVATION,330.9416431287653,
OBSERVATION,331.1011129336078,
OBSERVATION,331.2760667294846,
OBSERVATION,331.35968861775007,
OBSERVATION,331.5999679240518,
OBSERVATION,331.65774612911105,
OBSERVATION,331.6838787896361,
OBSERVATION,331.70759087953064,
OBSERVATION,331.8215540825662,
OBSERVATION,331.9965185834629,
OBSERVATION,332.1086376132421,
OBSERVATION,332.27151309369907,
OBSERVATION,332.42272456810525,
OBSERVATION,332.55453559688874,
OBSERVATION,332.7138291405787,
ARRIVAL,332.72761186221607,650.2007765261649
DEPARTURE,332.7282620629926,650.2007765261649
OBSERVATION,332.9046552729293,
OBSERVATION,332.9817512298864,
OBSERVATION,333.09088704369657,
OBSERVATION,333.2620919441885,
OBSERVATION,333.351939183134,
OBSERVATION,333.4771713859031,
OBSERVATION,333.65060986357497,
OBSERVATION,333.705395111804,
OBSERVATION,333.9155633078584,
OBSERVATION,334.049286289783,
OBSERVATION,334.3073051902752,
OBSERVATION,334.3982783323569,
OBSERVATION,334.49446132123035,
OBSERVATION,334.5355331527357,
ARRIVAL,334.5792926766123,1034.5211720580105
DEPARTURE,334.58032719778436,1034.5211720580105
OBSERVATION,334.65872977114327,
ARRIVAL,334.92680927420935,3498.02285381786
DEPARTURE,334.93030729706317,3498.02285381786
OBSERVATION,335.0544266265484,
OBSERVATION,335.05630313332136,
OBSERVATION,335.0974262072858,
OBSERVATION,335.3648525321041,
OBSERVATION,335.51412141979256,
OBSERVATION,335.605402371624,
OBSERVATION,335.6688824670737,
OBSERVATION,335.8223968411576,
OBSERVATION,335.95584424602987,
OBSERVATION,336.1079865791985,
ARRIVAL,336.1423559879768,970.1286797262538
DEPARTURE,336.14332611665657,970.1286797262538
OBSERVATION,336.1973238639126,
OBSERVATION,336.27014754131136,
OBSERVATION,336.34708870290154,
OBSERVATION,336.469543852867,
OBSERVATION,336.52570737823737,
OBSERVATION,336.626992919947,
OBSERVATION,337.0126503672548,
OBSERVATION,337.0701135427431,
OBSERVATION,337.27092795400233,
OBSERVATION,337.469225075662,
ARRIVAL,337.4773348693216,266.3457317219344
DEPARTURE,337.47760121505337,266.3457317219344
OBSERVATION,337.4846880465413,
OBSERVATION,337.55542197301816,
OBSERVATION,337.8783008724209,
OBSERVATION,338.0747613001426,
OBSERVATION,338.1349072175791,
OBSERVATION,338.142058390359,
OBSERVATION,338.1858295683927,
OBSERVATION,338.32524344799197,
OBSERVATION,338.58197857880987,
OBSERVATION,338.65582166026775,
ARRIVAL,338.7188397497903,125.69248389303858
DEPARTURE,338.71896544227417,125.69248389303858
OBSERVATION,339.04095384293737,
OBSERVATION,339.4425380665567,
OBSERVATION,339.45728982574315,
OBSERVATION,339.4877887318882,
OBSERVATION,339.5299201972848,
OBSERVATION,339.55215882063806,
OBSERVATION,339.83910015398016,
OBSERVATION,339.88096247528847,
OBSERVATION,340.0865279387652,
OBSERVATION,340.14721186602947,
OBSERVATION,340.29668843555953,
OBSERVATION,340.3205863621465,
OBSERVATION,340.3794267246368,
OBSERVATION,340.4459521989944,
OBSERVATION,340.5018310917541,
OBSERVATION,340.62771942335945,
OBSERVATION,340.6691374522795,
OBSERVATION,340.81895439924074,
OBSERVATION,341.3198289936826,
OBSERVATION,341.3292080539036,
OBSERVATION,341.4443541355218,
OBSERVATION,341.4984422403997,
OBSERVATION,341.54875127654395,
ARRIVAL,341.72149232890024,2654.525878657504
DEPARTURE,341.7241468547789,2654.525878657504
OBSERVATION,342.0233989165802,
OBSERVATION,342.18587932588457,
OBSERVATION,342.3540698737578,
OBSERVATION,342.73946745551734,
OBSERVATION,342.96052903939784,
ARRIVAL,343.0971020187179,4489.100194759252
DEPARTURE,343.10159111891267,4489.100194759252
ARRIVAL,343.32627371284667,6044.65567479527
DEPARTURE,343.33231836852144,6044.65567479527
OBSERVATION,343.36059651857374,
OBSERVATION,343.5072141860912,
OBSERVATION,343.6731997559147,
OBSERVATION,343.7141305137734,
OBSERVATION,343.8565950792269,
OBSERVATION,344.14602162116523,
OBSERVATION,344.30934693114966,
OBSERVATION,344.32587549653977,
OBSERVATION,344.5676675902891,
OBSERVATION,344.59986569768955,
OBSERVATION,344.91684054255086,
OBSERVATION,344.9835380610094,
OBSERVATION,345.31777013238883,
OBSERVATION,345.44481282598576,
OBSERVATION,345.988783507058,
OBSERVATION,346.0500785221355,
OBSERVATION,346.1034125983868,
OBSERVATION,346.69002733322304,
ARRIVAL,346.70773057235283,603.5188743253466
DEPARTURE,346.70833409122713,603.5188743253466
OBSERVATION,347.01604601413817,
OBSERVATION,347.28684625118,
OBSERVATION,347.5204766310015,
OBSERVATION,347.5715639660864,
OBSERVATION,347.6013930153961,
OBSERVATION,347.7119602674042,
OBSERVATION,348.032252021889,
OBSERVATION,348.19556342354116,
OBSERVATION,348.329714351795,
OBSERVATION,348.4808407896704,
ARRIVAL,348.5342200126225,286.0944902091968
DEPARTURE,348.5345061071127,286.0944902091968
OBSERVATION,348.56305487927864,
OBSERVATION,349.2794047952014,
OBSERVATION,349.31997919452533,
OBSERVATION,349.50393135531687,
OBSERVATION,349.69615387999744,
ARRIVAL,349.93376985925727,852.7916868579036
DEPARTURE,349.9346226509441,852.7916868579036
OBSERVATION,349.99929997104124,
OBSERVATION,350.11416610497065,
OBSERVATION,350.320748468444,
OBSERVATION,350.6120301082853,
OBSERVATION,350.7004229229783,
OBSERVATION,350.81720895013257,
ARRIVAL,351.0493891279547,1918.01793322773
DEPARTURE,351.05130714588796,1918.01793322773
OBSERVATION,351.16471136569896,
OBSERVATION,351.29232549790873,
OBSERVATION,351.4178750970736,
OBSERVATION,351.4586411767939,
OBSERVATION,351.49322208671543,
OBSERVATION,351.5247965984589,
ARRIVAL,351.64208590502636,2412.756944213976
DEPARTURE,351.6444986619706,2412.756944213976
OBSERVATION,351.76637323660503,
OBSERVATION,351.7889731349664,
OBSERVATION,351.91586946753347,
OBSERVATION,351.99264889816686,
OBSERVATION,352.040553724641,
OBSERVATION,352.3051980881569,
